player_name,player_display_name,position,ros_projected_points,weeks_remaining,avg_weekly_projection,opponents,projected_points,last_week_played,last_season_played,avg_last_3_games,injury_status,injury_multiplier,overall_rank,position_rank
W.Reichard,W.Reichard,K,56.6928596496582,8,7.086607456207275,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",7.086607456207275,9.0,2025.0,7.666666666666667,,1.0,390,22.0
A.Jones,Aaron Jones,RB,56.68922309875489,8,7.8735032081604,"CHI,GB,SEA,WAS,DAL,NYG,DET,GB",7.086152887344361,9.0,2025.0,7.666666666666668,Questionable,0.9,391,40.0
Z.Hocker,Z.Hocker,K,56.62594985961914,8,7.078243732452393,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,392,
J.McKissic,J.D. McKissic,RB,56.39973449707031,8,7.049966812133789,"MIA,BYE,DEN,MIN,NYG,PHI,DAL,PHI",,,,,,,393,
M.Gay,M.Gay,K,56.31044006347656,8,7.03880500793457,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",7.03880500793457,9.0,2025.0,5.666666666666667,,1.0,394,23.0
D.Bell,David Bell,WR,56.292762756347656,8,7.036595344543457,"BAL,LV,SF,TEN,CHI,BUF,PIT,CIN",,,,,,,395,
B.Cooks,Brandin Cooks,WR,56.28801727294922,8,7.036002159118652,"BYE,ATL,MIA,TB,CAR,NYJ,TEN,ATL",7.036002159118652,9.0,2025.0,3.199999999999998,,1.0,396,59.0
L.Bell,Le'Veon Bell,RB,56.27346420288086,8,7.034183025360107,"BUF,LA,ARI,NO,ATL,CAR,MIA,CAR",,,,,,,397,
J.Marshall,Jalin Marshall,WR,56.165618896484375,8,7.020702362060547,"NE,BAL,ATL,MIA,JAX,NO,NE,BUF",,,,,,,398,
D.Hopkins,DeAndre Hopkins,WR,56.119510650634766,8,7.014938831329346,"CLE,NYJ,CIN,PIT,CIN,NE,GB,PIT",7.014938831329346,9.0,2025.0,4.333333333333339,,1.0,399,60.0
A.Wesley,Antoine Wesley,WR,56.115692138671875,8,7.014461517333984,"SF,JAX,TB,LA,HOU,ATL,CIN,LA",,,,,,,400,
R.Aguayo,R.Aguayo,K,56.107906341552734,8,7.013488292694092,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,401,
D.Bryant,Dez Bryant,WR,56.04869842529297,8,7.006087303161621,"CLE,NYJ,CIN,PIT,CIN,NE,GB,PIT",,,,,,,402,
C.Wilson,Cedrick Wilson,WR,56.00099563598633,8,7.000124454498291,"WAS,BYE,NO,NYJ,PIT,CIN,TB,NE",7.000124454498291,9.0,2025.0,3.7,,1.0,403,61.0
J.Wolford,John Wolford,QB,56.00080871582031,8,7.000101089477539,"SEA,TB,CAR,ARI,DET,SEA,ATL,ARI",,,,,,,404,
T.Spears,Tyjae Spears,RB,55.85881042480469,8,6.982351303100586,"HOU,SEA,JAX,CLE,SF,KC,NO,JAX",6.982351303100586,9.0,2025.0,11.066666666666668,,1.0,405,41.0
T.Shough,Tyler Shough,QB,55.791221618652344,8,6.973902702331543,"BYE,ATL,MIA,TB,CAR,NYJ,TEN,ATL",6.973902702331543,9.0,2025.0,2.16,,1.0,406,35.0
J.Dotson,Jahan Dotson,WR,55.638675689697266,8,6.954834461212158,"DET,DAL,CHI,LAC,LV,WAS,BUF,WAS",6.954834461212158,8.0,2025.0,2.6,,1.0,407,62.0
L.Havrisik,L.Havrisik,K,55.631431579589844,8,6.9539289474487305,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,408,
A.Ekeler,Austin Ekeler,RB,55.50690460205078,8,6.938363075256348,"MIA,BYE,DEN,MIN,NYG,PHI,DAL,PHI",,,,,,,409,
R.Wilson,Roman Wilson,WR,55.48420333862305,8,6.935525417327881,"CIN,CHI,BUF,BAL,MIA,DET,CLE,BAL",6.935525417327881,9.0,2025.0,7.766666666666666,,1.0,410,63.0
N.Westbrook-Ikhine,Nicholas Westbrook-Ikhine,WR,55.420265197753906,8,6.927533149719238,"WAS,BYE,NO,NYJ,PIT,CIN,TB,NE",6.927533149719238,9.0,2025.0,2.466666666666668,,1.0,411,64.0
L.Perine,La'Mical Perine,RB,55.393829345703125,8,6.924228668212891,"DEN,IND,DAL,HOU,LAC,TEN,DEN,LV",,,,,,,412,
Cas.Washington,Casey Washington,WR,55.38290786743164,8,6.922863483428955,"CAR,NO,NYJ,SEA,TB,ARI,LA,NO",,,,,,,413,
D.Parham,Donald Parham,TE,55.37517547607422,8,6.921896934509277,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,414,
E.Engram,Evan Engram,TE,55.348323822021484,8,6.9185404777526855,"KC,BYE,WAS,LV,GB,JAX,KC,LAC",6.9185404777526855,9.0,2025.0,8.899999999999999,,1.0,415,30.0
G.Edwards,Gus Edwards,RB,55.295265197753906,8,6.911908149719238,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,416,
A.Miller,Anthony Miller,WR,54.98313522338867,8,6.872891902923584,"CLE,NYJ,CIN,PIT,CIN,NE,GB,PIT",,,,,,,417,
B.Corum,Blake Corum,RB,54.77322006225586,8,6.846652507781982,"SEA,TB,CAR,ARI,DET,SEA,ATL,ARI",6.846652507781982,9.0,2025.0,2.966666666666667,,1.0,418,42.0
D.Williams,Duke Williams,WR,54.763816833496094,8,6.845477104187012,"TB,HOU,PIT,CIN,NE,CLE,PHI,NYJ",,,,,,,419,
W.Marks,Jo'Quavious Marks,RB,54.75869369506836,8,6.844836711883545,"TEN,BUF,IND,KC,ARI,LV,LAC,IND",6.844836711883545,9.0,2025.0,10.0,,1.0,420,43.0
Z.Scott,Zavier Scott,RB,54.72917938232422,8,6.841147422790527,"CHI,GB,SEA,WAS,DAL,NYG,DET,GB",6.841147422790527,8.0,2025.0,6.599999999999999,,1.0,421,44.0
B.DiNucci,Ben DiNucci,QB,54.53297805786133,8,6.816622257232666,"LV,PHI,KC,DET,MIN,LAC,WAS,NYG",,,,,,,422,
J.Akins,Jordan Akins,TE,54.53017044067383,8,6.8162713050842285,"BAL,LV,SF,TEN,CHI,BUF,PIT,CIN",,,,,,,423,
J.Brown,J.Brown,K,54.382564544677734,8,6.797820568084717,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,424,
B.Marshall,Brandon Marshall,WR,54.288997650146484,8,6.7861247062683105,"LA,TEN,MIN,ATL,IND,LA,CAR,SF",,,,,,,425,
B.Smith,Brashard Smith,RB,54.261070251464844,8,6.7826337814331055,"DEN,IND,DAL,HOU,LAC,TEN,DEN,LV",6.7826337814331055,9.0,2025.0,6.333333333333333,,1.0,426,45.0
A.Blue,Alfred Blue,RB,54.24810028076172,8,6.781012535095215,"TEN,BUF,IND,KC,ARI,LV,LAC,IND",,,,,,,427,
J.Williams,Jameson Williams,WR,54.223045349121094,8,6.777880668640137,"PHI,NYG,GB,DAL,LA,PIT,MIN,CHI",6.777880668640137,9.0,2025.0,6.866666666666667,,1.0,428,65.0
T.Hilton,T.Y. Hilton,WR,53.91847610473633,8,6.739809513092041,"LV,PHI,KC,DET,MIN,LAC,WAS,NYG",,,,,,,429,
W.Hills,Wes Hills,RB,53.91734313964844,8,6.739667892456055,"PHI,NYG,GB,DAL,LA,PIT,MIN,CHI",,,,,,,430,
Z.Gonzalez,Z.Gonzalez,K,53.77617263793945,8,6.722021579742432,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,431,
K.Harmon,Kelvin Harmon,WR,53.71554946899414,8,6.714443683624268,"MIA,BYE,DEN,MIN,NYG,PHI,DAL,PHI",,,,,,,432,
K.Thompkins,Kenbrell Thompkins,WR,53.65479278564453,8,6.706849098205566,"NE,BAL,ATL,MIA,JAX,NO,NE,BUF",,,,,,,433,
I.Crowell,Isaiah Crowell,RB,53.24968338012695,8,6.656210422515869,"NE,BAL,ATL,MIA,JAX,NO,NE,BUF",,,,,,,434,
J.Jeudy,Jerry Jeudy,WR,53.23602294921875,8,6.654502868652344,"BAL,LV,SF,TEN,CHI,BUF,PIT,CIN",6.654502868652344,8.0,2025.0,5.5,,1.0,435,66.0
D.Burnett,Deontay Burnett,WR,52.994163513183594,8,6.624270439147949,"DET,DAL,CHI,LAC,LV,WAS,BUF,WAS",,,,,,,436,
J.Nailor,Jalen Nailor,WR,52.982242584228516,8,6.6227803230285645,"CHI,GB,SEA,WAS,DAL,NYG,DET,GB",6.6227803230285645,9.0,2025.0,4.300000000000001,,1.0,437,67.0
K.Aiken,Kamar Aiken,WR,52.97597885131836,8,6.621997356414795,"DET,DAL,CHI,LAC,LV,WAS,BUF,WAS",,,,,,,438,
L.Blount,LeGarrette Blount,RB,52.909881591796875,8,6.613735198974609,"PHI,NYG,GB,DAL,LA,PIT,MIN,CHI",,,,,,,439,
M.Hardman,Mecole Hardman,WR,52.89458084106445,8,6.611822605133057,"DEN,IND,DAL,HOU,LAC,TEN,DEN,LV",,,,,,,440,
T.Lance,Trey Lance,QB,52.74037170410156,8,6.592546463012695,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,441,
M.White,Mike White,QB,52.62847137451172,8,6.578558921813965,"TB,HOU,PIT,CIN,NE,CLE,PHI,NYJ",,,,,,,442,
P.Murray,P.Murray,K,52.48809051513672,8,6.56101131439209,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,443,
M.Turner,Malik Turner,WR,52.371986389160156,8,6.5464982986450195,"ARI,CAR,CLE,BYE,TEN,IND,CHI,SEA",,,,,,,444,
J.Ford,Jerome Ford,RB,52.30328369140625,8,6.537910461425781,"BAL,LV,SF,TEN,CHI,BUF,PIT,CIN",6.537910461425781,8.0,2025.0,5.600000000000001,,1.0,445,46.0
J.Hill,Julian Hill,TE,52.131126403808594,8,6.516390800476074,"WAS,BYE,NO,NYJ,PIT,CIN,TB,NE",,,,,,,446,
B.Wright,Brock Wright,TE,52.04645919799805,8,6.505807399749756,"PHI,NYG,GB,DAL,LA,PIT,MIN,CHI",6.505807399749756,9.0,2025.0,8.666666666666666,,1.0,447,31.0
I.Smith,Ito Smith,RB,52.030975341796875,8,6.503871917724609,"LV,PHI,KC,DET,MIN,LAC,WAS,NYG",,,,,,,448,
J.Karty,J.Karty,K,52.02476501464844,8,6.503095626831055,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",6.503095626831055,9.0,2025.0,5.0,,1.0,449,24.0
Q.Cephus,Quintez Cephus,WR,51.994476318359375,8,6.499309539794922,"PHI,NYG,GB,DAL,LA,PIT,MIN,CHI",,,,,,,450,
A.Vinatieri,A.Vinatieri,K,51.89414978027344,8,6.48676872253418,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,451,
M.Sanu,Mohamed Sanu,WR,51.88272476196289,8,6.485340595245361,"ARI,CAR,CLE,BYE,TEN,IND,CHI,SEA",,,,,,,452,
R.McCloud,Ray-Ray McCloud,WR,51.83983612060547,8,6.479979515075684,"GB,DET,NE,BYE,WAS,MIN,LV,DAL",6.479979515075684,9.0,2025.0,1.433333333333333,,1.0,453,68.0
C.Streveler,Chris Streveler,QB,51.83126449584961,8,6.478908061981201,"NE,BAL,ATL,MIA,JAX,NO,NE,BUF",,,,,,,454,
J.Fromm,Jake Fromm,QB,51.82596206665039,8,6.478245258331299,"GB,DET,NE,BYE,WAS,MIN,LV,DAL",,,,,,,455,
M.Murphy,Marcus Murphy,RB,51.811363220214844,8,6.4764204025268555,"TB,HOU,PIT,CIN,NE,CLE,PHI,NYJ",,,,,,,456,
C.Fiedorowicz,C.J. Fiedorowicz,TE,51.8023796081543,8,6.475297451019287,"TEN,BUF,IND,KC,ARI,LV,LAC,IND",,,,,,,457,
S.Ficken,S.Ficken,K,51.769378662109375,8,6.471172332763672,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,458,
G.Dulcich,Greg Dulcich,TE,51.705101013183594,8,6.463137626647949,"WAS,BYE,NO,NYJ,PIT,CIN,TB,NE",6.463137626647949,9.0,2025.0,2.6,,1.0,459,32.0
D.Carpenter,D.Carpenter,K,51.63643264770508,8,6.454554080963135,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,460,
C.Dike,Chimere Dike,WR,51.599735260009766,8,6.449966907501221,"HOU,SEA,JAX,CLE,SF,KC,NO,JAX",6.449966907501221,9.0,2025.0,12.033333333333331,,1.0,461,69.0
M.Bryant,M.Bryant,K,51.56625747680664,8,6.44578218460083,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,462,
J.Lambo,J.Lambo,K,51.555381774902344,8,6.444422721862793,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,463,
C.Kirk,Christian Kirk,WR,51.53704833984375,8,6.442131042480469,"TEN,BUF,IND,KC,ARI,LV,LAC,IND",6.442131042480469,9.0,2025.0,6.966666666666666,,1.0,464,70.0
M.Prater,M.Prater,K,51.512725830078125,8,6.439090728759766,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",6.439090728759766,9.0,2025.0,6.666666666666667,,1.0,465,25.0
O.Johnson,Olabisi Johnson,WR,51.49948501586914,8,6.437435626983643,"CHI,GB,SEA,WAS,DAL,NYG,DET,GB",,,,,,,466,
E.Rogers,Eli Rogers,WR,51.46146774291992,8,6.43268346786499,"CIN,CHI,BUF,BAL,MIA,DET,CLE,BAL",,,,,,,467,
H.Hentges,Hale Hentges,TE,51.43052291870117,8,6.4288153648376465,"MIA,BYE,DEN,MIN,NYG,PHI,DAL,PHI",,,,,,,468,
S.Janikowski,S.Janikowski,K,51.33574295043945,8,6.416967868804932,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,469,
T.Bass,T.Bass,K,51.273075103759766,8,6.409134387969971,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,470,
J.Romo,J.Romo,K,51.17496109008789,8,6.396870136260986,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",6.396870136260986,9.0,2025.0,4.666666666666667,,1.0,471,26.0
S.Gostkowski,S.Gostkowski,K,51.15340805053711,8,6.394176006317139,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,472,
J.Wayne,Jared Wayne,WR,51.093544006347656,8,6.386693000793457,"TEN,BUF,IND,KC,ARI,LV,LAC,IND",6.386693000793457,8.0,2025.0,,,1.0,473,71.0
A.Wilson,Albert Wilson,WR,51.03274917602539,8,6.379093647003174,"WAS,BYE,NO,NYJ,PIT,CIN,TB,NE",,,,,,,474,
T.Smith,Tre'Quan Smith,WR,50.84870147705078,8,6.356087684631348,"BYE,ATL,MIA,TB,CAR,NYJ,TEN,ATL",,,,,,,475,
P.Laird,Patrick Laird,RB,50.8382453918457,8,6.354780673980713,"WAS,BYE,NO,NYJ,PIT,CIN,TB,NE",,,,,,,476,
R.Santoso,R.Santoso,K,50.8057975769043,8,6.350724697113037,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,477,
R.Armstead,Ryquell Armstead,RB,50.763580322265625,8,6.345447540283203,"LAC,ARI,TEN,IND,NYJ,DEN,IND,TEN",,,,,,,478,
T.Yeldon,T.J. Yeldon,RB,50.73518753051758,8,6.341898441314697,"TB,HOU,PIT,CIN,NE,CLE,PHI,NYJ",,,,,,,479,
D.Mooney,Darnell Mooney,WR,50.68942642211914,8,6.336178302764893,"CAR,NO,NYJ,SEA,TB,ARI,LA,NO",6.336178302764893,9.0,2025.0,4.800000000000002,,1.0,480,72.0
T.Lockett,Tyler Lockett,WR,50.677879333496094,8,6.334734916687012,"DAL,CLE,LAC,DEN,PHI,HOU,NYG,KC",6.334734916687012,9.0,2025.0,2.133333333333336,,1.0,481,73.0
N.Mullens,Nick Mullens,QB,50.6607780456543,8,6.332597255706787,"CHI,GB,SEA,WAS,DAL,NYG,DET,GB",,,,,,,482,
D.Mills,Davis Mills,QB,50.50019836425781,8,6.312524795532227,"TEN,BUF,IND,KC,ARI,LV,LAC,IND",6.312524795532227,9.0,2025.0,2.546666666666667,,1.0,483,36.0
N.Harris,Najee Harris,RB,50.485103607177734,8,6.310637950897217,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,484,
J.Stidham,Jarrett Stidham,QB,50.47417068481445,8,6.309271335601807,"KC,BYE,WAS,LV,GB,JAX,KC,LAC",,,,,,,485,
A.Perry,A.T. Perry,WR,50.44166946411133,8,6.305208683013916,"BYE,ATL,MIA,TB,CAR,NYJ,TEN,ATL",,,,,,,486,
T.Henderson,TreVeyon Henderson,RB,50.404232025146484,8,6.3005290031433105,"NYJ,CIN,NYG,BYE,BUF,BAL,NYJ,MIA",6.3005290031433105,9.0,2025.0,4.199999999999999,,1.0,487,47.0
M.Mayer,Michael Mayer,TE,50.371761322021484,8,6.2964701652526855,"DAL,CLE,LAC,DEN,PHI,HOU,NYG,KC",6.2964701652526855,9.0,2025.0,6.000000000000001,,1.0,488,33.0
I.Whitney,Isaac Whitney,WR,50.36391067504883,8,6.2954888343811035,"DAL,CLE,LAC,DEN,PHI,HOU,NYG,KC",,,,,,,489,
K.Hatcher,Keon Hatcher,WR,50.36391067504883,8,6.2954888343811035,"DAL,CLE,LAC,DEN,PHI,HOU,NYG,KC",,,,,,,490,
B.Fowler,Bennie Fowler,WR,50.25374221801758,8,6.281717777252197,"BYE,ATL,MIA,TB,CAR,NYJ,TEN,ATL",,,,,,,491,
M.Carter,Michael Carter,RB,50.16397476196289,8,6.270496845245361,"SF,JAX,TB,LA,HOU,ATL,CIN,LA",,,,,,,492,
T.Shavers,Tyrell Shavers,WR,49.96332550048828,8,6.245415687561035,"TB,HOU,PIT,CIN,NE,CLE,PHI,NYJ",6.245415687561035,9.0,2025.0,3.366666666666667,,1.0,493,74.0
D.Smith,De'Veon Smith,RB,49.909786224365234,8,6.238723278045654,"WAS,BYE,NO,NYJ,PIT,CIN,TB,NE",,,,,,,494,
R.Succop,R.Succop,K,49.87101364135742,8,6.233876705169678,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,495,
B.Johnson,B.Johnson,K,49.828365325927734,8,6.228545665740967,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,496,
C.Thompson,Chris Thompson,RB,49.81150436401367,8,6.226438045501709,"LAC,ARI,TEN,IND,NYJ,DEN,IND,TEN",,,,,,,497,
T.Gurley,Todd Gurley,RB,49.6692008972168,8,6.2086501121521,"CAR,NO,NYJ,SEA,TB,ARI,LA,NO",,,,,,,498,
R.Smith,Rodney Smith,RB,49.61980056762695,8,6.202475070953369,"ATL,SF,LA,BYE,NO,TB,SEA,TB",,,,,,,499,
L.Burden,Luther Burden,WR,49.58844757080078,8,6.198555946350098,"MIN,PIT,PHI,GB,CLE,GB,SF,DET",6.198555946350098,8.0,2025.0,4.6,,1.0,500,75.0
J.Nelson,J.J. Nelson,WR,49.556427001953125,8,6.194553375244141,"DAL,CLE,LAC,DEN,PHI,HOU,NYG,KC",,,,,,,501,
W.Lutz,W.Lutz,K,49.270565032958984,8,6.158820629119873,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",6.158820629119873,9.0,2025.0,6.666666666666667,,1.0,502,27.0
A.Brown,Anthony Brown,QB,49.21321487426758,8,6.151651859283447,"CLE,NYJ,CIN,PIT,CIN,NE,GB,PIT",,,,,,,503,
D.Houston,Dennis Houston,WR,49.15410614013672,8,6.14426326751709,"LV,PHI,KC,DET,MIN,LAC,WAS,NYG",,,,,,,504,
A.Franks,A.Franks,K,49.13903045654297,8,6.142378807067871,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,505,
K.Johnson,Kameron Johnson,WR,49.10189437866211,8,6.137736797332764,"BUF,LA,ARI,NO,ATL,CAR,MIA,CAR",,,,,,,506,
S.Clifford,Sean Clifford,QB,49.072391510009766,8,6.134048938751221,"NYG,MIN,DET,CHI,DEN,CHI,BAL,MIN",,,,,,,507,
A.Abdullah,Ameer Abdullah,RB,49.0701904296875,8,6.1337738037109375,"BYE,KC,HOU,JAX,SEA,SF,JAX,HOU",6.1337738037109375,9.0,2025.0,2.7,,1.0,508,48.0
S.Watkins,Sammy Watkins,WR,49.032691955566406,8,6.129086494445801,"CLE,NYJ,CIN,PIT,CIN,NE,GB,PIT",,,,,,,509,
S.Graham,S.Graham,K,48.959651947021484,8,6.1199564933776855,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,510,
J.Croom,Jason Croom,TE,48.88090896606445,8,6.110113620758057,"DET,DAL,CHI,LAC,LV,WAS,BUF,WAS",,,,,,,511,
A.Carlson,A.Carlson,K,48.85016632080078,8,6.106270790100098,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,512,
I.Burse,Isaiah Burse,WR,48.84586715698242,8,6.105733394622803,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,513,
D.Brown,Dyami Brown,WR,48.555572509765625,8,6.069446563720703,"LAC,ARI,TEN,IND,NYJ,DEN,IND,TEN",6.069446563720703,9.0,2025.0,4.833333333333335,,1.0,514,76.0
V.Green,Virgil Green,TE,48.45954895019531,8,6.057443618774414,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,515,
G.Dortch,Greg Dortch,WR,48.45345687866211,8,6.056682109832764,"SF,JAX,TB,LA,HOU,ATL,CIN,LA",,,,,,,516,
B.Zylstra,Brandon Zylstra,WR,48.429141998291016,8,6.053642749786377,"ATL,SF,LA,BYE,NO,TB,SEA,TB",,,,,,,517,
N.Hines,Nyheim Hines,RB,48.386505126953125,8,6.048313140869141,"TB,HOU,PIT,CIN,NE,CLE,PHI,NYJ",,,,,,,518,
D.Carlson,D.Carlson,K,48.33807373046875,8,6.042259216308594,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",6.042259216308594,9.0,2025.0,6.666666666666667,,1.0,519,28.0
T.Hill,Taysom Hill,QB,48.3023796081543,8,6.037797451019287,"BYE,ATL,MIA,TB,CAR,NYJ,TEN,ATL",,,,,,,520,
B.Miller,Braxton Miller,WR,48.29182052612305,8,6.036477565765381,"TEN,BUF,IND,KC,ARI,LV,LAC,IND",,,,,,,521,
D.Eberle,D.Eberle,K,48.27970886230469,8,6.034963607788086,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,522,
B.Walsh,B.Walsh,K,48.11778259277344,8,6.01472282409668,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,523,
C.Davis,Corey Davis,WR,48.031944274902344,8,6.003993034362793,"NE,BAL,ATL,MIA,JAX,NO,NE,BUF",,,,,,,524,
D.Woodhead,Danny Woodhead,RB,48.0270881652832,8,6.0033860206604,"CLE,NYJ,CIN,PIT,CIN,NE,GB,PIT",,,,,,,525,
J.Hill,Justice Hill,RB,47.92475509643555,8,5.990594387054443,"CLE,NYJ,CIN,PIT,CIN,NE,GB,PIT",5.990594387054443,9.0,2025.0,3.9333333333333313,,1.0,526,49.0
P.Walker,P.J. Walker,QB,47.84412384033203,8,5.980515480041504,"BAL,LV,SF,TEN,CHI,BUF,PIT,CIN",,,,,,,527,
K.Martin,Keshawn Martin,WR,47.76223373413086,8,5.970279216766357,"NYJ,CIN,NYG,BYE,BUF,BAL,NYJ,MIA",,,,,,,528,
T.Conklin,Tyler Conklin,TE,47.710113525390625,8,5.963764190673828,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,529,
C.Hansen,Chad Hansen,WR,47.62506866455078,8,5.953133583068848,"TEN,BUF,IND,KC,ARI,LV,LAC,IND",,,,,,,530,
A.Estime,Audric Estime,RB,47.43796157836914,8,5.929745197296143,"KC,BYE,WAS,LV,GB,JAX,KC,LAC",,,,,,,531,
M.Hollins,Mack Hollins,WR,47.4300651550293,8,5.928758144378662,"NYJ,CIN,NYG,BYE,BUF,BAL,NYJ,MIA",5.928758144378662,9.0,2025.0,9.333333333333334,,1.0,532,77.0
C.Latimer,Cody Latimer,WR,47.37652587890625,8,5.922065734863281,"GB,DET,NE,BYE,WAS,MIN,LV,DAL",,,,,,,533,
R.Flournoy,Ryan Flournoy,WR,47.31061935424805,8,5.913827419281006,"LV,PHI,KC,DET,MIN,LAC,WAS,NYG",5.913827419281006,9.0,2025.0,8.799999999999999,,1.0,534,78.0
C.York,C.York,K,47.274078369140625,8,5.909259796142578,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,535,
T.Rawls,Thomas Rawls,RB,47.20515060424805,8,5.900643825531006,"LA,TEN,MIN,ATL,IND,LA,CAR,SF",,,,,,,536,
K.Philips,Kyle Philips,WR,47.20078659057617,8,5.9000983238220215,"HOU,SEA,JAX,CLE,SF,KC,NO,JAX",,,,,,,537,
M.Bryant,Martavis Bryant,WR,47.185516357421875,8,5.898189544677734,"DAL,CLE,LAC,DEN,PHI,HOU,NYG,KC",,,,,,,538,
M.Valdes-Scantling,Marquez Valdes-Scantling,WR,47.17178726196289,8,5.896473407745361,"ARI,CAR,CLE,BYE,TEN,IND,CHI,SEA",,,,,,,539,
C.Akers,Cam Akers,RB,47.15406036376953,8,5.894257545471191,"CHI,GB,SEA,WAS,DAL,NYG,DET,GB",,,,,,,540,
Q.Enunwa,Quincy Enunwa,WR,47.152671813964844,8,5.8940839767456055,"NE,BAL,ATL,MIA,JAX,NO,NE,BUF",,,,,,,541,
J.Mickens,Jaydon Mickens,WR,46.82603073120117,8,5.8532538414001465,"LAC,ARI,TEN,IND,NYJ,DEN,IND,TEN",,,,,,,542,
C.Parkey,C.Parkey,K,46.8034782409668,8,5.85043478012085,"BYE,BYE,BYE,BYE,BYE,BYE,BYE,BYE",,,,,,,543,
V.Davis,Vernon Davis,TE,46.7540168762207,8,5.844252109527588,"MIA,BYE,DEN,MIN,NYG,PHI,DAL,PHI",,,,,,,544,
T.Fumagalli,Troy Fumagalli,TE,46.70130920410156,8,5.837663650512695,"KC,BYE,WAS,LV,GB,JAX,KC,LAC",,,,,,,545,
D.Robinson,Demarcus Robinson,WR,46.680458068847656,8,5.835057258605957,"ARI,CAR,CLE,BYE,TEN,IND,CHI,SEA",5.835057258605957,9.0,2025.0,2.966666666666668,,1.0,546,79.0
J.Taylor,Jordan Taylor,WR,46.440765380859375,8,5.805095672607422,"KC,BYE,WAS,LV,GB,JAX,KC,LAC",,,,,,,547,
K.Farrow,Kenneth Farrow,RB,46.40574264526367,8,5.800717830657959,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,548,
T.Fulgham,Travis Fulgham,WR,46.332576751708984,8,5.791572093963623,"DET,DAL,CHI,LAC,LV,WAS,BUF,WAS",,,,,,,549,
S.Fehoko,Simi Fehoko,WR,46.28691864013672,8,5.78586483001709,"JAX,BYE,LV,PHI,KC,DAL,HOU,DEN",,,,,,,550,
B.Allen,Braelon Allen,RB,46.268890380859375,8,5.783611297607422,"NE,BAL,ATL,MIA,JAX,NO,NE,BUF",,,,,,,551,
M.Bennett,Martellus Bennett,TE,46.130165100097656,8,5.766270637512207,"NYJ,CIN,NYG,BYE,BUF,BAL,NYJ,MIA",,,,,,,552,
T.Hunter,Travis Hunter,WR,46.084083557128906,8,5.760510444641113,"LAC,ARI,TEN,IND,NYJ,DEN,IND,TEN",,,,,,,553,
E.Sanders,Emmanuel Sanders,WR,46.00603485107422,8,5.750754356384277,"TB,HOU,PIT,CIN,NE,CLE,PHI,NYJ",,,,,,,554,
N.Agholor,Nelson Agholor,WR,46.00164794921875,8,5.750205993652344,"CLE,NYJ,CIN,PIT,CIN,NE,GB,PIT",,,,,,,555,
